Date,Flight Number,Destination,Delay,Month
7/30/15,650,AUS,26,July
7/30/15,663,HNL,8,July
7/30/15,677,RNO,27,July
7/30/15,691,SAN,-5,July
7/30/15,693,IAH,13,July
7/30/15,704,JFK,9,July
7/30/15,718,IAH,-2,July
7/30/15,734,ORD,-7,July
7/30/15,743,BOS,-3,July
7/30/15,753,DEN,11,July
7/30/15,758,JFK,5,July
7/30/15,760,JFK,212,July
7/30/15,778,ORD,195,July
7/30/15,788,BOS,25,July
7/30/15,824,JFK,0,July
7/30/15,864,RNO,89,July
7/30/15,887,LAX,40,July
7/30/15,898,JFK,151,July
7/30/15,1004,LAX,-4,July
7/30/15,1029,DFW,57,July
7/30/15,1038,LAS,2,July
7/30/15,1052,EWR,37,July
7/30/15,1062,MSP,6,July
7/30/15,1073,BOS,17,July
7/30/15,1084,SEA,2,July
7/30/15,1091,DEN,32,July
7/30/15,1092,LAS,-4,July
7/30/15,1109,DEN,17,July
7/30/15,1118,PIT,2,July
7/30/15,1120,IAH,11,July
7/30/15,1122,HNL,10,July
7/30/15,1124,SEA,-10,July
7/30/15,1135,RDU,39,July
7/30/15,1149,EWR,69,July
7/30/15,1168,EWR,104,July
7/30/15,1178,PDX,28,July
7/30/15,1182,LAX,16,July
7/30/15,1185,EWR,4,July
7/30/15,1192,LAX,39,July
7/30/15,1197,IAH,8,July
7/30/15,1216,LAS,-3,July
7/30/15,1227,EWR,12,July
7/30/15,1247,SAN,149,July
7/30/15,1250,IAH,78,July
7/30/15,1252,MCO,136,July
7/30/15,1257,ANC,97,July
7/30/15,1263,MCO,9,July
7/30/15,1273,OGG,28,July
7/30/15,1401,SAN,14,July
7/30/15,1415,PDX,-3,July
7/30/15,1438,EWR,24,July
7/30/15,1453,SEA,79,July
7/30/15,1454,DEN,17,July
7/30/15,1474,DEN,-6,July
7/30/15,1497,SEA,78,July
7/30/15,1499,IAD,3,July
7/30/15,1517,SAN,183,July
7/30/15,1523,SEA,0,July
7/30/15,1526,SEA,-2,July
7/30/15,1531,RDU,20,July
7/30/15,1563,ORD,-4,July
7/30/15,1579,LAX,1,July
7/30/15,1583,EWR,52,July
7/30/15,1586,ORD,-3,July
7/30/15,1591,ORD,6,July
7/30/15,1593,EWR,4,July
7/30/15,1602,ATL,11,July
7/30/15,1608,EWR,3,July
7/30/15,1614,LAS,-1,July
7/30/15,1616,SEA,6,July
7/30/15,1641,IAD,10,July
7/30/15,1645,IAD,9,July
7/30/15,1660,DEN,37,July
7/30/15,1662,ORD,297,July
7/30/15,1668,ORD,80,July
7/30/15,1670,HNL,62,July
7/30/15,1671,SAN,-2,July
7/30/15,1674,EWR,6,July
7/30/15,1681,PHL,55,July
7/30/15,1683,EWR,3,July
7/30/15,1684,LIH,-3,July
7/30/15,1686,DCA,34,July
7/30/15,1699,ATL,0,July
7/30/15,1710,LAX,5,July
7/30/15,1717,ORD,58,July
7/30/15,1721,KOA,7,July
7/30/15,1723,KOA,19,July
7/30/15,1725,OGG,12,July
7/30/15,1727,IND,2,July
7/30/15,1728,ORD,209,July
7/30/15,1731,BOS,33,July
7/30/15,1742,EWR,136,July
7/30/15,1748,AUS,-5,July
7/30/15,1751,LAS,15,July
7/30/15,1754,EWR,128,July
7/30/15,1774,IAD,-1,July
7/30/15,1780,SEA,-1,July
7/30/15,1796,IAD,65,July
7/30/15,1900,PHL,170,July
7/30/15,1914,IAH,10,July
7/30/15,1916,DEN,37,July
7/30/15,1922,EWR,-6,July
7/30/15,1927,IAH,3,July
7/30/15,1928,ORD,3,July
7/30/15,1937,IAH,6,July
7/30/15,1942,LAX,6,July
7/30/15,1944,EWR,36,July
7/30/15,1946,BOS,1,July
7/30/15,1947,BWI,89,July
7/30/15,1950,CLE,16,July
7/30/15,1957,MCO,80,July
7/30/15,1960,LAX,8,July
7/30/15,1970,ORD,-8,July
7/30/15,1973,ORD,23,July
7/30/15,1975,FLL,-7,July
7/30/15,1984,PDX,30,July
7/30/15,1993,IAD,6,July
7/30/15,2000,PHX,0,July
7/31/15,72,LAX,4,July
7/31/15,73,HNL,314,July
7/31/15,205,PDX,41,July
7/31/15,217,BOS,2,July
7/31/15,237,STL,26,July
7/31/15,249,IAD,5,July
7/31/15,258,MSP,-3,July
7/31/15,268,SNA,-4,July
7/31/15,276,EWR,-6,July
7/31/15,294,DFW,40,July
7/31/15,300,HNL,16,July
7/31/15,309,IAD,66,July
7/31/15,318,DEN,38,July
7/31/15,322,IAH,40,July
7/31/15,325,BOS,-6,July
7/31/15,330,AUS,65,July
7/31/15,331,DEN,2,July
7/31/15,351,SEA,63,July
7/31/15,355,IAD,12,July
7/31/15,361,LIH,-5,July
7/31/15,367,ORD,27,July
7/31/15,390,ORD,-6,July
7/31/15,394,LAS,-7,July
7/31/15,414,SAN,-3,July
7/31/15,427,OGG,-1,July
7/31/15,444,BOS,17,July
7/31/15,477,ORD,-4,July
7/31/15,478,LAX,-4,July
7/31/15,479,LAX,-5,July
7/31/15,480,PIT,-4,July
7/31/15,486,IAD,-4,July
7/31/15,502,JFK,83,July
7/31/15,522,PDX,-2,July
7/31/15,525,LAS,94,July
7/31/15,569,AUS,1,July
7/31/15,572,ORD,-1,July
7/31/15,579,DEN,-7,July
7/31/15,580,PDX,-2,July
7/31/15,583,LAS,12,July
7/31/15,591,IAH,0,July
7/31/15,611,SEA,4,July
7/31/15,614,SNA,-4,July
7/31/15,620,ORD,-5,July
7/31/15,624,ORD,4,July
7/31/15,637,JFK,30,July
7/31/15,663,HNL,0,July
7/31/15,677,RNO,0,July
7/31/15,691,SAN,-1,July
7/31/15,693,IAH,-7,July
7/31/15,704,JFK,-2,July
7/31/15,734,ORD,-2,July
7/31/15,753,DEN,2,July
7/31/15,758,JFK,1,July
7/31/15,760,JFK,10,July
7/31/15,778,ORD,48,July
7/31/15,788,BOS,17,July
7/31/15,824,JFK,42,July
7/31/15,864,RNO,47,July
7/31/15,884,ORD,1,July
7/31/15,887,LAX,23,July
7/31/15,898,JFK,-3,July
7/31/15,1004,LAX,19,July
7/31/15,1029,DFW,18,July
7/31/15,1038,LAS,12,July
7/31/15,1052,EWR,6,July
7/31/15,1062,MSP,45,July
7/31/15,1073,BOS,8,July
7/31/15,1084,SEA,-1,July
7/31/15,1091,DEN,31,July
7/31/15,1092,LAS,-2,July
7/31/15,1109,DEN,-2,July
7/31/15,1118,EWR,4,July
7/31/15,1120,IAH,-6,July
7/31/15,1122,HNL,85,July
7/31/15,1124,SEA,-1,July
7/31/15,1135,RDU,0,July
7/31/15,1149,EWR,10,July
7/31/15,1168,EWR,15,July
7/31/15,1178,PDX,-1,July
7/31/15,1180,LAX,10,July
7/31/15,1182,LAX,10,July
7/31/15,1185,EWR,-5,July
7/31/15,1197,IAH,51,July
7/31/15,1204,IAH,15,July
7/31/15,1216,LAS,-1,July
7/31/15,1227,EWR,5,July
7/31/15,1240,IAH,12,July
7/31/15,1247,SAN,16,July
7/31/15,1250,IAH,-2,July
7/31/15,1252,MCO,-4,July
7/31/15,1257,ANC,-2,July
7/31/15,1263,MCO,33,July
7/31/15,1273,OGG,166,July
7/31/15,1401,SAN,-2,July
7/31/15,1415,PDX,5,July
7/31/15,1438,EWR,1,July
7/31/15,1453,SEA,49,July
7/31/15,1454,DEN,-6,July
7/31/15,1474,DEN,-7,July
7/31/15,1497,SEA,4,July
7/31/15,1499,IAD,-1,July
7/31/15,1517,SAN,9,July
7/31/15,1523,SEA,-2,July
7/31/15,1526,SEA,38,July
7/31/15,1531,RDU,-4,July
7/31/15,1563,ORD,70,July
7/31/15,1579,LAX,-1,July
7/31/15,1583,EWR,22,July
7/31/15,1586,ORD,3,July
7/31/15,1591,ORD,-4,July
7/31/15,1593,EWR,-3,July
7/31/15,1600,IAD,1,July
7/31/15,1602,ATL,1,July
7/31/15,1614,LAS,-6,July
7/31/15,1616,SEA,56,July
7/31/15,1641,IAD,13,July
7/31/15,1645,IAD,-1,July
7/31/15,1660,DEN,-3,July
7/31/15,1668,ORD,7,July
7/31/15,1670,HNL,6,July
7/31/15,1671,SAN,0,July
7/31/15,1674,EWR,-5,July
7/31/15,1681,PHL,26,July
7/31/15,1683,EWR,129,July
7/31/15,1684,LIH,0,July
7/31/15,1686,DCA,-3,July
7/31/15,1688,AUS,1,July
7/31/15,1699,ATL,7,July
7/31/15,1710,LAX,-3,July
7/31/15,1717,ORD,31,July
7/31/15,1721,KOA,97,July
7/31/15,1723,KOA,-3,July
7/31/15,1725,OGG,8,July
7/31/15,1727,IND,-4,July
7/31/15,1728,CLE,5,July
7/31/15,1731,BOS,-1,July
7/31/15,1742,EWR,2,July
7/31/15,1748,AUS,69,July
7/31/15,1751,LAS,-8,July
7/31/15,1754,EWR,6,July
7/31/15,1756,BOS,4,July
7/31/15,1774,IAD,0,July
7/31/15,1796,IAD,8,July
7/31/15,1900,PHL,-1,July
7/31/15,1914,IAH,18,July
7/31/15,1916,DEN,-2,July
7/31/15,1922,EWR,-3,July
7/31/15,1927,IAH,3,July
7/31/15,1928,ORD,76,July
7/31/15,1937,IAH,8,July
7/31/15,1942,LAX,62,July
7/31/15,1944,EWR,17,July
7/31/15,1946,BOS,1,July
7/31/15,1947,BWI,1,July
7/31/15,1950,CLE,16,July
7/31/15,1957,MCO,32,July
7/31/15,1958,EWR,28,July
7/31/15,1960,LAX,7,July
7/31/15,1970,ORD,-1,July
7/31/15,1973,ORD,25,July
7/31/15,1975,FLL,6,July
7/31/15,1984,PDX,9,July
7/31/15,1993,IAD,-1,July
7/31/15,2000,PHX,-1,July
8/1/15,72,PDX,-3,August
8/1/15,73,HNL,18,August
8/1/15,205,PDX,-3,August
8/1/15,229,IAH,-9,August
8/1/15,234,IAH,84,August
8/1/15,249,IAD,11,August
8/1/15,256,AUS,-2,August
8/1/15,268,SNA,0,August
8/1/15,276,EWR,-6,August
8/1/15,277,SNA,-6,August
8/1/15,294,DFW,0,August
8/1/15,300,HNL,15,August
8/1/15,309,IAD,1,August
8/1/15,317,IND,5,August
8/1/15,322,IAH,-4,August
8/1/15,329,DEN,109,August
8/1/15,331,DEN,-4,August
8/1/15,355,IAH,-7,August
8/1/15,378,IAH,1,August
8/1/15,384,PHL,-6,August
8/1/15,390,ORD,3,August
8/1/15,399,RDU,-5,August
8/1/15,401,CLE,-1,August
8/1/15,422,RDU,-5,August
8/1/15,423,LAS,0,August
8/1/15,466,IAH,10,August
8/1/15,478,LAX,-6,August
8/1/15,479,LAX,-3,August
8/1/15,497,SLC,-11,August
8/1/15,522,PDX,-5,August
8/1/15,525,LAS,-5,August
8/1/15,526,DEN,-5,August
8/1/15,540,DEN,5,August
8/1/15,560,DFW,0,August
8/1/15,614,SNA,-6,August
8/1/15,618,IAH,0,August
8/1/15,624,ORD,14,August
8/1/15,633,BOS,-3,August
8/1/15,637,JFK,27,August
8/1/15,650,AUS,-1,August
8/1/15,663,HNL,20,August
8/1/15,693,IAH,0,August
8/1/15,710,DEN,8,August
8/1/15,718,SAN,9,August
8/1/15,734,ORD,-3,August
8/1/15,743,BOS,-1,August
8/1/15,758,JFK,-3,August
8/1/15,760,JFK,-1,August
8/1/15,768,ORD,8,August
8/1/15,778,ORD,3,August
8/1/15,824,JFK,-10,August
8/1/15,834,DEN,168,August
8/1/15,884,ORD,44,August
8/1/15,995,ORD,36,August
8/1/15,1004,LAX,14,August
8/1/15,1072,IAD,12,August
8/1/15,1073,BOS,-1,August
8/1/15,1091,DEN,0,August
8/1/15,1111,LIH,4,August
8/1/15,1118,EWR,1,August
8/1/15,1120,ATL,-1,August
8/1/15,1122,HNL,17,August
8/1/15,1143,PIT,-4,August
8/1/15,1159,CLE,11,August
8/1/15,1168,EWR,-7,August
8/1/15,1173,HNL,-1,August
8/1/15,1189,ORD,21,August
8/1/15,1204,IAH,51,August
8/1/15,1211,EWR,-1,August
8/1/15,1227,EWR,-5,August
8/1/15,1240,LAS,116,August
8/1/15,1246,KOA,2,August
8/1/15,1252,MCO,30,August
8/1/15,1255,SAN,-3,August
8/1/15,1257,ANC,22,August
8/1/15,1263,LAX,9,August
8/1/15,1273,OGG,28,August
8/1/15,1276,LAX,-5,August
8/1/15,1415,PDX,-3,August
8/1/15,1447,DEN,30,August
8/1/15,1453,SEA,5,August
8/1/15,1523,SEA,6,August
8/1/15,1526,SEA,70,August
8/1/15,1570,BOS,1,August
8/1/15,1581,OGG,1,August
8/1/15,1600,KOA,-2,August
8/1/15,1601,MCO,-1,August
8/1/15,1608,EWR,1,August
8/1/15,1614,LAS,0,August
8/1/15,1635,BOS,-4,August
8/1/15,1645,IAD,5,August
8/1/15,1662,ORD,27,August
8/1/15,1668,ORD,26,August
8/1/15,1670,HNL,6,August
8/1/15,1674,EWR,3,August
8/1/15,1684,LIH,-3,August
8/1/15,1686,DCA,87,August
8/1/15,1710,LAX,0,August
8/1/15,1721,KOA,-1,August
8/1/15,1723,KOA,5,August
8/1/15,1725,OGG,0,August
8/1/15,1728,ORD,15,August
8/1/15,1734,OGG,-3,August
8/1/15,1742,EWR,0,August
8/1/15,1743,LAX,2,August
8/1/15,1749,OGG,-9,August
8/1/15,1751,LAS,1,August
8/1/15,1754,EWR,-2,August
8/1/15,1761,BOS,-2,August
8/1/15,1773,DEN,-3,August
8/1/15,1774,IAD,1,August
8/1/15,1780,SEA,5,August
8/1/15,1796,IAD,30,August
8/1/15,1900,PHL,8,August
8/1/15,1907,IAD,4,August
8/1/15,1909,SEA,-1,August
8/1/15,1912,BOS,0,August
8/1/15,1922,EWR,-3,August
8/1/15,1930,IAD,0,August
8/1/15,1937,IAH,39,August
8/1/15,1942,LAX,4,August
8/1/15,1944,EWR,0,August
8/1/15,1947,BWI,1,August
8/1/15,1952,LAS,46,August
8/1/15,1957,MCO,3,August
8/1/15,1960,LAX,3,August
8/1/15,1970,ORD,12,August
8/1/15,1975,FLL,-3,August
8/1/15,1984,PDX,7,August
8/1/15,2000,PHX,19,August
8/2/15,72,LAX,6,August
8/2/15,73,HNL,80,August
8/2/15,205,PDX,-5,August
8/2/15,249,IAD,0,August
8/2/15,258,MSP,0,August
8/2/15,268,SNA,1,August
8/2/15,277,SNA,-8,August
8/2/15,281,LAX,34,August
8/2/15,294,DFW,3,August
8/2/15,300,HNL,25,August
8/2/15,317,IND,-9,August
8/2/15,329,DEN,-3,August
8/2/15,331,DEN,-2,August
8/2/15,341,EWR,6,August
8/2/15,347,PDX,-4,August
8/2/15,355,IAD,-2,August
8/2/15,361,LIH,-2,August
8/2/15,392,LAS,-4,August
8/2/15,395,LAS,-1,August
8/2/15,399,IAH,-9,August
8/2/15,414,SAN,2,August
8/2/15,423,LAS,-6,August
8/2/15,466,IAH,35,August
8/2/15,477,ORD,8,August
8/2/15,480,PIT,144,August
8/2/15,497,SLC,-4,August
8/2/15,498,SAN,-5,August
8/2/15,499,PDX,9,August
8/2/15,500,AUS,-4,August
8/2/15,502,JFK,1,August
8/2/15,522,PDX,-5,August
8/2/15,526,DEN,-5,August
8/2/15,570,LAX,-7,August
8/2/15,572,ORD,-8,August
8/2/15,579,DEN,-1,August
8/2/15,580,PDX,-3,August
8/2/15,583,LAS,-8,August
8/2/15,587,LAS,30,August
8/2/15,614,SNA,-3,August
8/2/15,618,DEN,-4,August
8/2/15,637,JFK,0,August
8/2/15,650,AUS,-6,August
8/2/15,663,HNL,4,August
8/2/15,681,LAX,6,August
8/2/15,697,CLE,30,August
8/2/15,704,JFK,-5,August
8/2/15,710,DEN,-2,August
8/2/15,718,SAN,-6,August
8/2/15,743,BOS,29,August
8/2/15,758,JFK,-8,August
8/2/15,760,JFK,89,August
8/2/15,824,JFK,59,August
8/2/15,834,DEN,-3,August
8/2/15,864,RNO,-7,August
8/2/15,884,ORD,12,August
8/2/15,887,LAX,19,August
8/2/15,894,SAN,-4,August
8/2/15,898,JFK,-2,August
8/2/15,1004,LAX,1,August
8/2/15,1021,EWR,-3,August
8/2/15,1029,DFW,-2,August
8/2/15,1060,IAH,-1,August
8/2/15,1073,BOS,-4,August
8/2/15,1077,LAX,-3,August
8/2/15,1109,DEN,11,August
8/2/15,1111,EWR,-7,August
8/2/15,1118,EWR,13,August
8/2/15,1120,AUS,-7,August
8/2/15,1122,HNL,5,August
8/2/15,1159,LAS,-2,August
8/2/15,1168,EWR,8,August
8/2/15,1173,HNL,10,August
8/2/15,1182,DCA,-2,August
8/2/15,1183,LAS,-5,August
8/2/15,1185,EWR,71,August
8/2/15,1197,IAH,-4,August
8/2/15,1204,IAH,11,August
8/2/15,1211,ORD,4,August
8/2/15,1227,EWR,11,August
8/2/15,1240,DEN,-2,August
8/2/15,1250,IAH,0,August
8/2/15,1252,MCO,46,August
8/2/15,1257,ANC,10,August
8/2/15,1263,MCO,18,August
8/2/15,1273,OGG,3,August
8/2/15,1440,ORD,0,August
8/2/15,1447,DEN,-1,August
8/2/15,1451,SEA,-3,August
8/2/15,1453,SEA,-4,August
8/2/15,1456,LAS,155,August
8/2/15,1457,IAH,90,August
8/2/15,1523,SEA,-3,August
8/2/15,1526,SEA,34,August
8/2/15,1558,LAS,-1,August
8/2/15,1563,ORD,38,August
8/2/15,1570,BOS,-5,August
8/2/15,1572,SAN,1,August
8/2/15,1586,ORD,6,August
8/2/15,1591,ORD,0,August
8/2/15,1602,ATL,4,August
8/2/15,1608,EWR,6,August
8/2/15,1616,SEA,106,August
8/2/15,1635,BOS,-4,August
8/2/15,1641,IAD,20,August
8/2/15,1660,DEN,-1,August
8/2/15,1662,RDU,-5,August
8/2/15,1668,ORD,3,August
8/2/15,1670,HNL,9,August
8/2/15,1681,PHL,-6,August
8/2/15,1684,LIH,75,August
8/2/15,1686,BOS,-5,August
8/2/15,1699,ATL,12,August
8/2/15,1717,ORD,28,August
8/2/15,1721,KOA,22,August
8/2/15,1723,KOA,115,August
8/2/15,1725,OGG,-5,August
8/2/15,1728,ORD,43,August
8/2/15,1731,BOS,54,August
8/2/15,1739,ORD,1,August
8/2/15,1742,EWR,57,August
8/2/15,1749,OGG,-3,August
8/2/15,1754,EWR,5,August
8/2/15,1756,SAN,-3,August
8/2/15,1774,IAD,-1,August
8/2/15,1780,SEA,1,August
8/2/15,1796,IAD,6,August
8/2/15,1864,LAX,5,August
8/2/15,1900,PHL,-4,August
8/2/15,1912,BOS,-5,August
8/2/15,1914,IAH,16,August
8/2/15,1922,EWR,-4,August
8/2/15,1928,ORD,-3,August
8/2/15,1930,IAD,-2,August
8/2/15,1937,IAH,4,August
8/2/15,1944,EWR,11,August
8/2/15,1946,BOS,1,August
8/2/15,1947,BWI,4,August
8/2/15,1950,CLE,7,August
8/2/15,1957,MCO,78,August
8/2/15,1960,LAX,-2,August
8/2/15,1975,FLL,34,August
8/2/15,1984,PDX,-2,August
8/2/15,1993,IAD,20,August
8/2/15,1994,IAH,26,August
8/2/15,2000,PHX,-5,August
8/2/15,2028,RDU,0,August
8/3/15,72,LAX,10,August
8/3/15,73,HNL,2,August
8/3/15,205,PDX,-10,August
8/3/15,217,BOS,-8,August
8/3/15,237,STL,2,August
8/3/15,249,IAD,-8,August
8/3/15,258,MSP,39,August
8/3/15,268,SNA,8,August
8/3/15,276,EWR,-7,August
8/3/15,289,LAS,1,August
8/3/15,294,DFW,114,August
8/3/15,300,HNL,53,August
8/3/15,309,IAD,8,August
8/3/15,318,DEN,-3,August
8/3/15,322,IAH,-5,August
8/3/15,325,BOS,29,August
8/3/15,329,DEN,3,August
8/3/15,330,AUS,8,August
8/3/15,331,DEN,14,August
8/3/15,361,LIH,0,August
8/3/15,362,SEA,3,August
8/3/15,394,LAS,-8,August
8/3/15,401,CLE,-3,August
8/3/15,414,SAN,58,August
8/3/15,427,OGG,-11,August
8/3/15,479,LAX,-8,August
8/3/15,480,PIT,6,August
8/3/15,486,IAD,0,August
8/3/15,497,SLC,17,August
8/3/15,502,JFK,1,August
8/3/15,522,PDX,0,August
8/3/15,525,LAS,183,August
8/3/15,569,AUS,-12,August
8/3/15,572,ORD,-1,August
8/3/15,574,ORD,24,August
8/3/15,579,DEN,-2,August
8/3/15,580,PDX,26,August
8/3/15,583,LAS,-4,August
8/3/15,591,IAH,-5,August
8/3/15,611,SEA,53,August
8/3/15,614,SNA,57,August
8/3/15,619,LAS,3,August
8/3/15,620,ORD,-3,August
8/3/15,624,ORD,16,August
8/3/15,637,JFK,0,August
8/3/15,650,AUS,47,August
8/3/15,663,HNL,0,August
8/3/15,677,RNO,3,August
8/3/15,691,SAN,3,August
8/3/15,704,JFK,10,August
8/3/15,718,IAH,29,August
8/3/15,734,ORD,-3,August
8/3/15,753,DEN,11,August
8/3/15,758,JFK,-3,August
8/3/15,760,JFK,-7,August
8/3/15,778,ORD,-2,August
8/3/15,788,BOS,-4,August
8/3/15,824,JFK,1,August
8/3/15,864,RNO,0,August
8/3/15,887,LAX,15,August
8/3/15,898,JFK,0,August
8/3/15,1004,LAX,74,August
8/3/15,1029,DFW,27,August
8/3/15,1038,LAS,-2,August
8/3/15,1062,MSP,12,August
8/3/15,1073,BOS,7,August
8/3/15,1084,SEA,2,August
8/3/15,1091,DEN,-4,August
8/3/15,1109,DEN,0,August
8/3/15,1118,EWR,17,August
8/3/15,1120,IAH,136,August
8/3/15,1122,HNL,31,August
8/3/15,1124,SEA,-5,August
8/3/15,1135,RDU,10,August
8/3/15,1149,EWR,-1,August
8/3/15,1168,EWR,-6,August
8/3/15,1178,PDX,5,August
8/3/15,1182,LAX,45,August
8/3/15,1185,EWR,4,August
8/3/15,1192,LAX,15,August
8/3/15,1216,LAS,4,August
8/3/15,1227,EWR,51,August
8/3/15,1247,SAN,15,August
8/3/15,1250,IAH,-1,August
8/3/15,1252,MCO,1,August
8/3/15,1257,ANC,-4,August
8/3/15,1263,MCO,22,August
8/3/15,1273,OGG,10,August
8/3/15,1276,LAX,4,August
8/3/15,1401,SAN,-1,August
8/3/15,1415,PDX,2,August
8/3/15,1438,EWR,9,August
8/3/15,1453,SEA,48,August
8/3/15,1454,DEN,86,August
8/3/15,1474,DEN,-2,August
8/3/15,1483,IAD,-1,August
8/3/15,1497,SEA,0,August
8/3/15,1499,IAD,-4,August
8/3/15,1517,SAN,-3,August
8/3/15,1523,SEA,5,August
8/3/15,1526,SEA,14,August
8/3/15,1531,RDU,-1,August
8/3/15,1559,IAH,4,August
8/3/15,1563,ORD,89,August
8/3/15,1570,BOS,2,August
8/3/15,1579,LAX,-1,August
8/3/15,1583,EWR,1,August
8/3/15,1586,ORD,-3,August
8/3/15,1591,ORD,2,August
8/3/15,1593,EWR,-4,August
8/3/15,1602,ATL,24,August
8/3/15,1608,EWR,-3,August
8/3/15,1614,LAS,23,August
8/3/15,1616,SEA,4,August
8/3/15,1641,IAD,-2,August
8/3/15,1645,IAD,-3,August
8/3/15,1660,DEN,-5,August
8/3/15,1662,ORD,7,August
8/3/15,1668,ORD,58,August
8/3/15,1670,HNL,30,August
8/3/15,1671,SAN,-6,August
8/3/15,1674,EWR,123,August
8/3/15,1681,PHL,-2,August
8/3/15,1683,EWR,1,August
8/3/15,1684,LIH,5,August
8/3/15,1686,DCA,4,August
8/3/15,1699,ATL,14,August
8/3/15,1710,LAX,100,August
8/3/15,1717,ORD,133,August
8/3/15,1721,KOA,37,August
8/3/15,1723,KOA,-9,August
8/3/15,1725,OGG,-2,August
8/3/15,1727,IND,7,August
8/3/15,1728,ORD,25,August
8/3/15,1731,BOS,6,August
8/3/15,1739,ORD,49,August
8/3/15,1742,EWR,0,August
8/3/15,1748,AUS,-3,August
8/3/15,1751,LAS,144,August
8/3/15,1754,EWR,134,August
8/3/15,1756,BOS,47,August
8/3/15,1774,IAD,4,August
8/3/15,1796,IAD,20,August
8/3/15,1831,PHX,15,August
8/3/15,1900,PHL,13,August
8/3/15,1914,IAH,12,August
8/3/15,1916,DEN,6,August
8/3/15,1922,EWR,20,August
8/3/15,1927,IAH,19,August
8/3/15,1928,ORD,3,August
8/3/15,1937,IAH,12,August
8/3/15,1942,LAX,-5,August
8/3/15,1944,EWR,77,August
8/3/15,1946,BOS,-2,August
8/3/15,1947,BWI,4,August
8/3/15,1950,CLE,71,August
8/3/15,1957,MCO,7,August
8/3/15,1960,LAX,0,August
8/3/15,1970,ORD,122,August
8/3/15,1975,FLL,-2,August
8/3/15,1984,PDX,3,August
8/3/15,1993,IAD,54,August
8/4/15,73,HNL,19,August
8/4/15,205,PDX,-3,August
8/4/15,217,BOS,-1,August
8/4/15,237,STL,-4,August
8/4/15,249,IAD,-4,August
8/4/15,267,PHL,5,August
8/4/15,268,SNA,-3,August
8/4/15,273,SEA,-8,August
8/4/15,276,EWR,-5,August
8/4/15,281,LAX,-2,August
8/4/15,294,DFW,-3,August
8/4/15,300,HNL,15,August
8/4/15,309,IAD,-4,August
8/4/15,310,SEA,8,August
8/4/15,322,IAH,16,August
8/4/15,325,BOS,-5,August
8/4/15,329,DEN,-9,August
8/4/15,330,AUS,-4,August
8/4/15,331,DEN,0,August
8/4/15,355,IAD,46,August
8/4/15,358,PDX,-4,August
8/4/15,361,LIH,0,August
8/4/15,364,ORD,-1,August
8/4/15,390,ORD,56,August
8/4/15,394,LAS,-1,August
8/4/15,399,RDU,-2,August
8/4/15,427,OGG,29,August
8/4/15,433,LAX,17,August
8/4/15,479,LAX,-6,August
8/4/15,480,PIT,0,August
8/4/15,485,ORD,-3,August
8/4/15,497,SLC,25,August
8/4/15,499,PDX,103,August
8/4/15,502,JFK,15,August
8/4/15,522,PDX,6,August
8/4/15,525,LAS,39,August
8/4/15,540,DEN,22,August
8/4/15,569,AUS,-5,August
8/4/15,572,ORD,26,August
8/4/15,579,DEN,-9,August
8/4/15,580,PDX,4,August
8/4/15,583,LAS,13,August
8/4/15,611,SEA,28,August
8/4/15,624,ORD,5,August
8/4/15,637,JFK,17,August
8/4/15,650,AUS,27,August
8/4/15,663,HNL,4,August
8/4/15,677,RNO,-7,August
8/4/15,691,SAN,42,August
8/4/15,704,JFK,-2,August
8/4/15,705,ORD,6,August
8/4/15,710,DEN,13,August
8/4/15,718,IAH,2,August
8/4/15,734,ORD,-3,August
8/4/15,753,DEN,36,August
8/4/15,755,LAX,0,August
8/4/15,758,JFK,0,August
8/4/15,760,JFK,-4,August
8/4/15,774,ORD,94,August
8/4/15,778,ORD,-5,August
8/4/15,788,BOS,100,August
8/4/15,806,DEN,59,August
8/4/15,824,JFK,10,August
8/4/15,834,DEN,-1,August
8/4/15,864,RNO,-7,August
8/4/15,887,LAX,37,August
8/4/15,894,SAN,-8,August
8/4/15,898,JFK,18,August
8/4/15,1004,LAX,5,August
8/4/15,1018,IAH,-3,August
8/4/15,1029,DFW,20,August
8/4/15,1038,LAS,-2,August
8/4/15,1062,MSP,87,August
8/4/15,1073,BOS,87,August
8/4/15,1091,DEN,0,August
8/4/15,1092,LAS,7,August
8/4/15,1111,EWR,1,August
8/4/15,1118,EWR,42,August
8/4/15,1120,IAH,59,August
8/4/15,1122,HNL,9,August
8/4/15,1149,EWR,5,August
8/4/15,1168,EWR,91,August
8/4/15,1185,EWR,19,August
8/4/15,1192,LAX,-5,August
8/4/15,1200,IAH,1,August
8/4/15,1216,LAS,-7,August
8/4/15,1227,EWR,16,August
8/4/15,1240,SNA,-5,August
8/4/15,1247,SAN,39,August
8/4/15,1250,IAH,0,August
8/4/15,1252,MCO,158,August
8/4/15,1255,SAN,0,August
8/4/15,1257,ANC,-5,August
8/4/15,1263,MCO,131,August
8/4/15,1273,OGG,22,August
8/4/15,1401,SAN,1,August
8/4/15,1426,IAH,7,August
8/4/15,1438,EWR,3,August
8/4/15,1446,IAD,0,August
8/4/15,1456,LAS,18,August
8/4/15,1497,SEA,20,August
8/4/15,1498,LAX,4,August
8/4/15,1499,IAD,36,August
8/4/15,1517,SAN,8,August
